339,20,-2.666666667
339,22,-0.666666667
339,23,-0.666666667
338,1,0.461538462
338,3,-0.538461538
338,6,-1.538461538
338,8,0.461538462
338,14,0.461538462
338,20,-0.538461538
338,23,0.461538462
338,24,0.461538462
338,26,0.461538462
338,29,-0.538461538
338,31,-0.538461538
338,32,0.461538462
338,36,0.461538462
359,5,0.8
359,6,0.8
359,12,-0.2
359,14,-2.2
359,17,0.8
179,1,-0.818181818
179,3,1.181818182
179,4,0.181818182
179,6,0.181818182
179,8,0.181818182
179,14,1.181818182
179,19,0.181818182
179,20,-2.818181818
179,23,0.181818182
179,26,1.181818182
179,27,-0.818181818
705,1,0.296296296
705,2,1.296296296
705,3,-0.703703704
705,4,1.296296296
705,5,1.296296296
705,6,-2.703703704
705,7,-2.703703704
705,8,-2.703703704
705,9,1.296296296
705,10,1.296296296
705,11,-0.703703704
705,12,0.296296296
705,13,1.296296296
705,14,1.296296296
705,15,1.296296296
705,16,1.296296296
705,17,0.296296296
705,18,-1.703703704
705,19,-1.703703704
705,20,-2.703703704
705,21,-0.703703704
705,22,-2.703703704
705,23,1.296296296
705,24,1.296296296
705,25,1.296296296
705,26,1.296296296
705,27,1.296296296
913,1,-0.263157895
913,4,0.736842105
913,5,0.736842105
913,6,0.736842105
913,9,-0.263157895
913,12,-1.263157895
913,20,-2.263157895
913,22,-0.263157895
913,24,-1.263157895
913,27,-1.263157895
913,29,-0.263157895
913,30,0.736842105
913,31,0.736842105
913,32,-0.263157895
913,33,0.736842105
913,34,0.736842105
913,35,0.736842105
913,36,0.736842105
913,37,0.736842105
